id,pref,age,gender,FA
26252,静岡県,69,女性,コロナ感染でなかなか旅に出ることは難しい時節、本倶楽部を楽しみにしております。
26253,山口県,81,男性,離島の記事
26254,神奈川県,65,女性,中々旅行に行けなくなってしまいましたが見ているだけで楽しい気持ちになるのでありがたいです。
26255,秋田県,69,男性,数独パズルもおもしろいのでは
26256,兵庫県,70,男性,毎月楽しみにしています。　「クロスワード」が頭の体操です。
26257,宮城県,70,女性,毎号楽しく拝見しています。
26258,千葉県,79,男性,全て楽しく読んでいます。今回は「古代ふしぎ探訪」が特に良かった
26259,愛知県,77,男性,季節に応じた記事が掲載されて満足です
26260,栃木県,73,男性,道東を駆け抜ける　が良かったです。
26261,神奈川県,71,女性,9817158
26262,岡山県,64,女性,毎月楽しく読ませていただいています
26263,宮城県,65,女性,毎月、楽しみに読んでます。これからもレールでの楽しさを伝えて下さい。
26264,栃木県,66,男性,いつも会報誌を心待ちにしています　早く出かけたいと思っていますが・・・
26265,東京都,73,女性,楽しみに読んでいます
26266,新潟県,64,女性,四万やまぐち館　の記事は嬉しかったです嬉しかったです。知らない温泉旅館だったので新鮮でした。是非、候補に入れます。
26267,青森県,68,男性,いつも楽しく拝見しています。コロナのため旅行に行けずストレスがたまってますが、ジパング倶楽部の記事をみて癒されています。
26268,石川県,74,男性,秘湯情報の充実
26269,埼玉県,75,男性,コロナ禍の中で、安心して行ける旅行先の案内が欲しい、ただ良いところが紹介されても、困る
26270,千葉県,76,男性,全国の楽しい情報が載っていて、楽しく読ませていただいています。
26271,大阪府,72,男性,エリアニュース毎月楽しく見てます。今後も充実よろしくお願いします。
26272,島根県,77,男性,女川アヒージョをいただきました。Millions of thanks!
26273,静岡県,67,男性,コロナ禍の中でジパング倶楽部の楽しみ方はどうするのがよいか。
26274,神奈川県,72,女性,旅に関する記事を楽しみにしています。プレゼントを充実させて欲しい。
26275,千葉県,74,男性,毎回、楽しく読ませて頂いてます。
26276,大阪府,73,女性,文字を太くしてほしい
26277,千葉県,80,女性,一人旅を載せて欲しい
26278,岩手県,66,女性,毎回楽しみです！
26279,静岡県,71,男性,特集記事が楽しみ
26280,東京都,81,男性,見やすい記事となっているがページをめくるのに紙が薄く重なり困る事がある
26281,東京都,79,女性,東京都居住者は旅に躊躇して残念
26282,神奈川県,73,男性,いつも楽しく読ませてもらっています、プレゼント数を多くしてほしい
26283,石川県,61,女性,旅に出た気分になれるので、楽しく観てます
26284,埼玉県,74,男性,特になし
26285,千葉県,68,男性,全国の絶景スポットを取り上げてほしい
26286,青森県,72,男性,通販の男物紹介がほしい。
26287,大阪府,66,女性,表紙の写真と見出しに惹かれて初めてじっくり読みました。今まで時間に追われ読んでいなかったのが勿体なかったです。これからも魅力ある紙面を期待しています。
26288,愛知県,69,女性,「古代ふしぎ探訪」訪ねたくなりました。
26289,東京都,64,女性,古代ふしぎ探訪は、最高の記事です。
26290,岐阜県,71,男性,鉄道模型と保護猫コラボ　大阪のジオラマ食堂を取り上げてください。このご時世、行けないのです。
26291,静岡県,64,女性,詰将棋の掲載
26292,東京都,79,女性,毎号たのしみにしています。
26293,岐阜県,66,女性,鉄道模型と保護猫コラボ　大阪のジオラマ食堂を取り上げてください。このご時世、行けないのです。
26294,埼玉県,77,男性,本誌の届くのをいつも楽しみに待っております。関東地区のハイキングコースの紹介をお願いします。
26295,鹿児島県,73,男性,特になし
26296,鹿児島県,73,男性,特になし
26297,大阪府,71,女性,特にないです
26298,静岡県,68,女性,会員コーナーは２ページ以上に充実を
26299,宮城県,61,女性,このご時世、夫婦で旅行ができなくなり今は我慢。まだ行ってない旅先や素敵な景色の写真に心、癒されてます。今は充電ということで大人の休日倶楽部を楽しみにしています。
26300,神奈川県,82,男性,全国のローカル線特集
26301,山口県,71,男性,鉄道各社の博物館（車両展示館等）の特集
26302,愛知県,63,女性,日本酒の特集を希望します。
26303,静岡県,65,女性,毎月楽しく拝見しています。エリアニュースの拡大をのぞみます。特にエリアニュースは興味深いです。
26304,静岡県,70,男性,詰将棋の掲載
26305,福井県,52,女性,コロナ収束まで日本全てが、我慢我慢、どの機関も恩着せがましくしないで、真摯にその役目を推進して欲しいです。ね！文句を言うう前に、協力そして前進
26306,栃木県,80,男性,特に無
26307,長野県,79,男性,信州の里山トレッキングの記事
26308,千葉県,58,女性,毎回楽しみに見ています。
26309,岐阜県,70,男性,コロナの影響で、旅に出ることができません。年齢的に健康寿命が残りどれだけあるか心配になります。心に残るような旅の計画に役立つ企画を期待します。
26310,静岡県,73,女性,毎回楽しみに読んでます。
26311,愛知県,67,女性,コロナ禍で旅行ができず、紙面で満足しています。
26312,埼玉県,79,女性,旅行がままならぬ昨今、全国の穴場的でかつ魅力ありそうな史跡やそれなりの名所、湯治場などの掲載を希望します。
26313,静岡県,72,男性,コロナ禍の列車旅のやり方を
26314,京都府,72,女性,何時も楽しみにしています
26315,大阪府,70,男性,観光列車に興味あり
26316,東京都,72,男性,旅に出られないので、旅の情報を見ても今は興味がわきずらい。
26317,静岡県,70,男性,子供達を連れて行く観光地紹介
26318,東京都,74,男性,応募クイズをもう１種
26319,兵庫県,76,男性,楽しみ
26320,福島県,71,男性,地方の文化財の紹介
26321,大阪府,69,女性,今回は世界文化遺産登録のニュースとピッタリの
26322,神奈川県,71,女性,個人旅行時に利用できるレストラン等の地元民に愛される場所などの紹介をお願いします。
26323,東京都,66,男性,世界遺産登録とタイムリーな話題で面白かった。
26324,東京都,66,男性,いつも楽しく拝見しております。
26325,東京都,66,女性,コロナ禍で旅行がなかなか行けません。
